domainLength,visitCount,durationSeconds,isKnownAiDomain,hourOfDay,pathDepth,chatInterfacePresent,promptInputPresent,generateControlPresent,regenerateControlPresent,aiTermCount,streamingOutputPresent,fileUploadPresent,promptSubmitCount,generateClickCount,pasteEventCount,copyFromResponseCount,typedCharCountBucket,label
15,27,121,True,1,3,True,True,True,True,15,False,False,1,1,3,0,1,AI_INTERACTION
18,17,325,True,15,3,True,True,True,True,14,False,False,1,2,2,0,3,AI_INTERACTION
10,33,181,False,1,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,5,889,True,23,4,True,True,True,False,9,True,True,4,4,4,4,2,AI_GENERATION
17,8,750,True,10,3,True,True,True,True,4,True,True,6,7,3,1,3,AI_GENERATION
23,6,97,True,1,2,True,True,True,True,12,False,False,4,3,0,0,3,AI_INTERACTION
24,7,143,False,13,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,19,51,True,1,0,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,22,45,True,17,0,True,True,True,False,7,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,20,164,False,2,1,True,True,True,False,8,False,False,2,3,0,0,2,AI_INTERACTION
13,5,323,False,22,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,27,366,False,16,4,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
11,17,241,False,14,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,8,87,True,12,2,True,True,True,True,14,False,False,2,3,2,0,2,AI_INTERACTION
8,32,445,False,5,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,18,848,True,4,4,True,True,True,True,17,True,True,2,6,4,0,3,AI_GENERATION
12,18,56,True,16,2,True,True,True,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,13,209,True,20,1,True,True,True,False,5,False,False,1,1,1,0,3,AI_INTERACTION
22,33,154,True,7,4,True,True,True,False,4,False,False,4,3,3,0,1,AI_INTERACTION
13,40,587,False,9,3,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
12,13,355,False,13,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,11,126,True,1,1,True,True,True,False,12,True,False,2,1,2,0,4,AI_GENERATION
19,35,47,False,23,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,1,152,False,13,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,30,21,False,3,1,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
21,19,878,True,12,2,True,True,True,False,9,True,False,6,5,0,1,3,AI_GENERATION
12,24,175,True,16,2,True,True,True,False,14,False,True,2,3,0,0,2,AI_INTERACTION
16,15,384,False,2,4,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
24,16,561,False,0,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,11,501,False,11,4,True,True,True,False,20,True,False,3,7,0,3,2,AI_GENERATION
11,21,15,True,2,1,True,True,False,True,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
10,8,7,True,19,0,True,True,True,False,5,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,29,16,False,8,1,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
11,4,90,False,13,3,True,True,True,False,6,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
24,5,35,True,19,3,True,True,True,True,6,False,True,3,2,1,0,1,AI_INTERACTION
15,8,365,False,0,2,True,True,True,True,12,False,False,4,0,3,0,3,AI_INTERACTION
10,6,88,True,15,3,True,True,True,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,32,47,True,4,4,True,True,True,True,9,False,False,2,1,0,0,1,AI_INTERACTION
15,13,65,True,23,1,True,True,False,False,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
19,26,60,True,20,3,True,True,True,True,8,False,False,3,0,3,0,1,AI_INTERACTION
15,34,283,False,9,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,18,91,True,17,2,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,40,91,False,21,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,40,301,True,1,1,True,True,True,False,10,True,True,2,6,2,4,2,AI_GENERATION
21,27,450,True,10,4,True,True,True,True,4,True,False,3,5,4,2,4,AI_GENERATION
12,26,91,True,18,4,True,True,True,True,18,True,False,8,7,0,0,4,AI_GENERATION
21,3,19,True,23,0,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,15,598,True,10,1,True,True,True,True,11,False,False,2,2,0,6,4,AI_GENERATION
13,15,6,True,7,0,True,True,False,False,7,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,16,402,True,5,3,True,True,True,True,13,False,False,1,2,0,0,2,AI_INTERACTION
11,3,818,True,4,2,True,True,True,False,6,False,False,8,4,5,2,4,AI_GENERATION
11,33,205,True,19,1,True,True,True,True,7,False,False,3,1,2,0,2,AI_INTERACTION
8,38,597,False,12,4,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
20,9,20,True,13,3,True,True,True,False,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
15,17,119,True,22,2,True,True,True,True,7,False,True,1,1,3,0,2,AI_INTERACTION
12,27,458,False,6,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,44,744,True,5,4,True,True,True,True,12,True,False,7,3,3,6,3,AI_GENERATION
21,2,254,False,1,1,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
10,10,62,False,8,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,9,30,True,20,3,True,True,True,True,14,False,False,3,1,3,0,3,AI_INTERACTION
13,17,10,True,14,0,True,True,True,False,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,25,11,True,20,1,True,True,True,False,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
19,17,115,True,15,1,True,True,True,False,3,False,False,4,1,1,0,2,AI_INTERACTION
15,45,857,True,19,1,True,True,True,True,16,True,False,7,3,3,4,2,AI_GENERATION
19,15,184,False,12,2,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
23,15,224,True,14,4,True,True,True,True,15,False,True,1,0,1,0,3,AI_INTERACTION
12,9,177,True,14,2,True,True,True,False,7,False,False,3,0,1,0,3,AI_INTERACTION
17,7,302,True,3,3,True,True,True,False,6,True,True,6,6,3,1,4,AI_GENERATION
11,11,130,True,18,1,True,True,True,True,19,True,True,6,7,4,1,3,AI_GENERATION
21,20,24,True,11,0,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
19,5,394,True,18,1,True,True,True,False,4,False,False,4,1,1,0,1,AI_INTERACTION
12,24,365,True,10,4,True,True,True,False,15,False,True,3,3,0,0,3,AI_INTERACTION
13,21,235,False,11,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
19,25,270,True,8,3,True,True,True,True,4,True,False,7,5,0,4,4,AI_GENERATION
17,22,112,True,14,1,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
14,31,403,False,21,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,8,380,False,22,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,32,151,False,7,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,22,607,True,3,4,True,True,True,False,15,False,False,4,8,4,3,3,AI_GENERATION
23,44,700,True,3,2,True,True,True,False,19,True,True,8,5,5,0,4,AI_GENERATION
10,45,586,True,12,4,True,True,True,True,5,True,True,7,4,0,1,4,AI_GENERATION
21,9,328,True,8,1,True,True,True,True,9,False,True,3,0,1,0,1,AI_INTERACTION
12,18,116,True,21,3,True,True,True,False,9,False,True,2,2,0,0,2,AI_INTERACTION
22,35,329,True,14,4,True,True,True,False,11,False,True,1,1,3,0,2,AI_INTERACTION
17,22,413,False,22,2,True,True,True,False,9,False,True,3,0,2,0,3,AI_INTERACTION
17,32,161,True,21,3,True,True,True,False,13,False,False,4,3,1,0,1,AI_INTERACTION
15,15,74,False,4,1,True,True,True,True,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
21,5,406,False,16,3,True,True,True,True,9,False,False,1,2,2,0,1,AI_INTERACTION
18,20,43,True,11,3,True,True,True,False,7,False,False,2,2,3,0,3,AI_INTERACTION
11,7,119,True,14,0,True,True,True,False,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,24,60,False,7,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,27,590,False,12,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,35,163,True,12,4,True,True,True,False,6,False,True,1,2,2,0,1,AI_INTERACTION
15,24,157,True,1,3,True,True,True,False,13,False,True,2,1,2,0,3,AI_INTERACTION
21,10,157,False,10,3,True,True,True,False,9,False,False,2,4,0,3,3,AI_GENERATION
23,14,416,True,10,2,True,True,True,True,7,False,True,3,3,0,0,2,AI_INTERACTION
17,9,30,True,0,1,True,True,True,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,24,402,False,15,3,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
18,30,280,True,8,1,True,True,True,False,9,False,False,2,0,2,0,2,AI_INTERACTION
13,16,613,True,18,1,True,True,True,False,19,True,False,7,8,1,2,2,AI_GENERATION
15,8,97,True,9,2,True,True,True,True,3,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
14,36,579,True,10,2,True,True,True,True,18,True,False,2,2,3,5,2,AI_GENERATION
18,11,53,True,8,0,True,True,True,True,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
14,23,261,True,11,3,True,True,True,False,7,False,True,1,2,2,0,3,AI_INTERACTION
23,11,67,True,0,3,True,True,True,True,11,True,True,5,5,0,2,4,AI_GENERATION
15,26,168,True,4,4,True,True,True,True,8,False,False,4,3,0,0,3,AI_INTERACTION
25,43,779,True,23,3,True,True,True,False,7,True,False,7,1,4,6,2,AI_GENERATION
22,42,754,True,5,3,True,True,True,True,9,True,True,7,3,2,6,4,AI_GENERATION
10,6,127,True,1,3,True,True,True,True,6,True,False,6,1,3,4,2,AI_GENERATION
24,12,150,True,6,1,True,True,True,True,4,False,True,2,0,3,0,3,AI_INTERACTION
12,6,131,True,7,1,True,True,True,False,14,False,False,2,3,0,0,2,AI_INTERACTION
15,35,143,False,12,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,16,893,True,18,3,True,True,True,False,17,False,True,6,1,4,5,4,AI_GENERATION
15,18,275,True,7,2,True,True,True,False,9,False,True,2,0,1,0,1,AI_INTERACTION
20,12,118,True,1,0,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
11,9,566,True,10,1,True,True,True,True,18,True,True,8,2,1,1,4,AI_GENERATION
24,1,249,False,19,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,20,90,True,19,0,True,True,True,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,5,60,True,4,1,True,True,True,False,3,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
21,10,45,True,18,3,True,True,False,False,6,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,37,215,False,2,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,7,18,True,4,1,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,33,315,True,22,2,True,True,True,True,14,False,True,4,1,2,0,2,AI_INTERACTION
21,15,44,True,5,1,True,True,True,True,5,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
23,29,90,True,12,3,True,True,True,True,12,True,False,7,8,1,6,2,AI_GENERATION
12,18,43,True,3,0,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
19,24,214,True,15,4,True,True,True,False,9,False,True,3,2,1,0,2,AI_INTERACTION
20,25,49,True,14,1,True,True,True,False,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
15,32,886,True,21,1,True,True,True,True,17,False,True,1,6,1,4,2,AI_GENERATION
22,30,293,False,12,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,25,103,True,10,2,True,True,True,True,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
25,16,135,True,15,4,True,True,True,True,9,True,True,7,1,3,3,4,AI_GENERATION
22,4,824,True,3,2,True,True,True,False,6,True,True,3,8,2,2,4,AI_GENERATION
22,34,133,True,10,3,True,True,True,False,11,False,False,2,3,0,0,2,AI_INTERACTION
20,8,87,False,21,1,False,True,True,True,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
11,23,574,False,11,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,8,151,True,1,1,True,True,True,True,19,True,False,4,2,5,4,4,AI_GENERATION
17,24,117,True,10,1,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
12,34,84,False,7,3,True,True,True,False,10,False,False,2,3,1,0,1,AI_INTERACTION
22,17,388,True,22,3,True,True,True,True,4,True,True,6,2,1,5,2,AI_GENERATION
10,30,314,False,20,3,False,False,False,False,0,False,True,0,0,0,0,0,NON_AI
10,35,598,True,14,3,True,True,True,True,11,True,True,2,2,4,0,2,AI_GENERATION
14,20,25,True,20,1,True,True,True,False,5,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,9,104,False,12,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,15,38,True,15,2,True,True,True,False,3,False,False,3,1,2,0,2,AI_INTERACTION
10,29,70,True,22,4,True,True,True,True,14,False,False,3,2,0,0,3,AI_INTERACTION
21,40,36,False,15,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
23,18,87,True,13,2,True,True,True,False,14,False,False,4,2,1,0,3,AI_INTERACTION
24,18,412,False,7,4,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
21,24,33,True,19,3,True,True,True,True,12,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,16,110,False,4,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,10,430,True,8,4,True,True,True,True,11,True,False,1,4,0,4,3,AI_GENERATION
13,33,560,False,22,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,14,57,True,3,3,True,True,True,False,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,38,129,True,5,4,True,True,True,True,10,True,True,7,3,2,6,2,AI_GENERATION
17,25,434,False,17,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,24,268,False,20,4,True,True,True,True,7,False,True,4,0,3,0,1,AI_INTERACTION
15,12,181,True,8,3,True,True,True,False,4,False,True,4,2,3,0,2,AI_INTERACTION
12,45,675,True,12,3,True,True,True,True,14,True,False,3,5,3,0,2,AI_GENERATION
12,37,415,False,2,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,10,87,True,5,2,True,True,True,True,5,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,14,162,True,2,1,True,True,True,True,18,True,False,1,4,5,3,4,AI_GENERATION
11,2,356,False,20,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
9,6,438,False,8,0,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
12,36,310,True,15,2,True,True,True,True,18,True,True,3,8,3,5,4,AI_GENERATION
13,19,10,True,14,2,True,True,True,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,9,408,False,2,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,27,900,True,18,4,True,True,True,True,15,True,True,2,2,3,3,2,AI_GENERATION
12,6,52,True,5,1,True,True,True,True,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,7,874,True,14,4,True,True,True,True,7,True,False,1,1,5,0,4,AI_GENERATION
21,12,290,False,14,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,9,93,True,9,3,True,True,True,False,3,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,38,31,False,9,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,7,47,True,6,2,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,31,171,True,5,3,True,True,True,False,11,False,True,4,0,1,0,3,AI_INTERACTION
23,22,223,False,7,3,True,True,True,False,4,False,True,2,3,4,1,4,AI_GENERATION
10,26,532,False,23,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,15,27,True,10,2,True,True,True,False,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,32,142,False,16,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,29,633,False,0,2,True,True,True,False,4,True,False,6,6,3,5,2,AI_GENERATION
24,32,462,False,2,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,13,308,False,6,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
19,21,49,True,14,3,True,True,True,True,5,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,38,550,True,20,2,True,True,True,True,9,True,False,4,3,1,0,2,AI_GENERATION
21,14,116,True,6,3,True,True,False,True,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
23,19,351,False,3,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,18,445,False,2,1,True,True,True,False,5,False,False,2,2,1,0,2,AI_INTERACTION
11,17,112,True,15,4,True,True,True,False,3,False,False,4,3,1,0,2,AI_INTERACTION
22,14,467,True,7,4,True,True,True,True,7,True,True,2,4,1,6,4,AI_GENERATION
11,6,10,False,9,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,18,541,False,2,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,12,296,True,2,1,True,True,True,False,15,False,False,2,2,3,0,2,AI_INTERACTION
15,4,105,True,23,1,True,True,True,False,14,False,True,3,3,3,0,1,AI_INTERACTION
25,17,293,False,9,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
8,4,232,False,4,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,23,82,True,6,0,True,True,True,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,26,475,True,11,4,True,True,True,False,16,True,False,1,7,1,6,3,AI_GENERATION
19,20,16,True,4,1,True,True,True,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,4,39,True,4,1,True,True,True,True,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,12,75,True,10,2,True,True,True,False,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,16,231,False,22,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,19,283,True,6,3,True,True,True,False,14,False,False,1,0,1,0,3,AI_INTERACTION
19,13,107,True,7,0,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
23,19,736,False,14,1,True,True,True,False,19,True,False,8,6,2,0,3,AI_GENERATION
13,8,35,True,20,2,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,19,38,False,7,2,True,False,True,True,7,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
15,20,422,False,17,3,True,True,True,True,8,False,False,4,2,2,0,3,AI_INTERACTION
19,7,312,True,4,3,True,True,True,False,4,False,True,2,2,3,0,2,AI_INTERACTION
17,20,607,True,22,2,True,True,True,True,17,True,True,5,7,3,2,4,AI_GENERATION
12,34,301,False,13,3,True,True,True,True,14,False,False,3,0,2,0,2,AI_INTERACTION
20,3,308,True,7,4,True,True,True,False,4,False,False,3,1,2,0,2,AI_INTERACTION
21,11,134,True,11,3,True,True,True,True,7,True,False,8,5,5,1,4,AI_GENERATION
24,24,807,False,5,2,True,True,True,True,20,True,False,4,1,1,1,2,AI_GENERATION
8,19,428,False,12,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,24,610,False,18,4,True,True,True,False,13,True,False,4,4,4,5,2,AI_GENERATION
18,42,540,True,19,1,True,True,True,True,10,True,True,4,5,4,2,3,AI_GENERATION
17,48,220,True,20,1,True,True,True,True,8,False,True,3,2,2,6,3,AI_GENERATION
10,5,655,True,15,1,True,True,True,True,17,True,True,8,7,5,1,3,AI_GENERATION
20,23,103,True,14,3,True,True,True,True,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,4,110,True,16,1,True,True,True,True,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,6,891,True,17,1,True,True,True,True,14,False,False,2,3,1,4,4,AI_GENERATION
11,34,257,True,2,2,True,True,True,True,12,False,True,4,0,3,0,2,AI_INTERACTION
12,23,90,True,10,2,True,True,True,True,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,42,778,False,12,4,True,True,True,True,10,True,True,6,7,1,3,2,AI_GENERATION
21,27,56,False,9,3,True,True,True,True,5,False,False,2,1,3,0,1,AI_INTERACTION
17,3,465,False,8,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,15,187,True,13,1,True,True,True,False,6,True,False,4,3,3,1,4,AI_GENERATION
22,33,425,True,21,1,True,True,True,False,8,False,False,3,0,2,0,2,AI_INTERACTION
18,9,84,True,20,1,True,True,True,True,12,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
15,14,90,False,23,4,True,True,True,False,4,True,True,5,3,5,0,3,AI_GENERATION
25,48,566,False,4,2,True,True,True,False,9,False,False,6,8,0,3,3,AI_GENERATION
24,35,406,True,1,1,True,True,True,False,4,False,True,1,2,0,0,2,AI_INTERACTION
19,27,85,True,2,3,True,True,True,True,15,False,False,4,5,3,2,3,AI_GENERATION
23,4,82,True,3,4,True,True,True,True,6,False,True,4,3,1,0,2,AI_INTERACTION
10,23,65,True,18,0,True,True,False,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,8,7,True,18,3,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,39,402,False,19,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,11,323,False,17,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
23,5,859,True,20,4,True,True,True,False,8,True,False,6,1,5,0,4,AI_GENERATION
19,35,389,True,19,1,True,True,True,False,10,False,False,3,2,0,0,1,AI_INTERACTION
24,35,92,True,6,1,True,True,True,False,14,False,False,3,3,1,0,1,AI_INTERACTION
17,35,166,False,2,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,9,286,True,17,4,True,True,True,False,10,False,False,3,0,2,0,1,AI_INTERACTION
25,28,88,True,23,3,True,True,True,True,18,False,False,7,5,3,3,3,AI_GENERATION
14,1,313,False,13,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,12,245,True,12,2,True,True,True,True,10,True,True,3,3,5,2,3,AI_GENERATION
16,32,297,True,18,2,True,True,True,True,10,False,True,3,2,1,0,1,AI_INTERACTION
21,36,512,False,1,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,21,375,False,19,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,5,16,True,10,3,True,True,True,True,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
16,21,345,False,15,1,True,True,True,False,18,True,False,3,7,4,0,2,AI_GENERATION
10,19,253,True,13,1,True,True,True,True,7,False,False,3,3,3,0,3,AI_INTERACTION
12,20,75,True,6,2,True,True,True,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,17,416,True,9,4,True,True,True,True,17,True,False,8,7,5,3,2,AI_GENERATION
24,16,191,False,7,4,True,True,True,True,13,False,False,2,2,3,0,2,AI_INTERACTION
16,13,14,True,16,2,True,True,True,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,14,559,True,22,2,True,True,True,True,16,True,True,8,7,1,3,4,AI_GENERATION
24,11,336,True,20,2,True,True,True,False,12,False,True,2,3,0,0,2,AI_INTERACTION
18,8,48,False,14,0,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
15,38,545,True,7,2,True,True,True,True,10,True,False,2,7,2,0,2,AI_GENERATION
12,1,49,True,21,2,True,True,True,False,10,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
25,47,732,True,12,2,True,True,True,False,6,False,True,2,2,1,3,4,AI_GENERATION
14,10,30,False,1,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,48,313,True,13,2,True,True,True,True,16,True,False,8,4,0,0,3,AI_GENERATION
21,14,99,True,19,2,True,True,True,False,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,10,75,False,16,4,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
16,6,486,False,0,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,24,429,False,15,1,True,True,True,True,12,False,False,2,2,2,0,1,AI_INTERACTION
17,29,134,False,4,4,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
22,5,87,False,10,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
23,10,344,False,23,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
8,33,445,False,5,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,10,285,True,6,3,True,True,True,False,8,False,True,2,3,1,0,2,AI_INTERACTION
11,10,515,False,22,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,12,48,False,18,4,True,True,True,True,12,False,True,4,2,2,0,1,AI_INTERACTION
11,15,429,False,10,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
25,1,100,False,7,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,38,152,False,22,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,24,623,True,23,3,True,True,True,True,18,True,False,8,3,5,6,2,AI_GENERATION
11,30,619,True,2,4,True,True,True,True,4,True,False,2,7,1,0,3,AI_GENERATION
11,34,214,True,16,1,True,True,True,False,3,False,True,4,3,0,0,2,AI_INTERACTION
14,20,413,False,21,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,20,34,True,7,0,True,True,True,False,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
16,23,90,True,15,1,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
21,21,136,False,19,1,True,True,True,True,9,False,True,4,1,1,0,2,AI_INTERACTION
20,33,123,True,11,1,True,True,True,False,5,False,False,2,3,1,0,3,AI_INTERACTION
21,27,593,False,2,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,20,344,True,2,3,True,True,True,False,10,False,False,2,1,2,0,1,AI_INTERACTION
10,33,156,True,1,1,True,True,True,False,7,False,False,2,1,0,0,1,AI_INTERACTION
20,22,445,False,3,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
25,10,397,False,6,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,19,21,True,6,0,True,True,False,True,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
8,38,572,False,7,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,1,82,True,3,1,True,True,True,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,13,457,True,0,2,True,True,True,True,20,True,False,2,8,4,6,4,AI_GENERATION
17,24,40,False,20,0,False,True,True,False,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,3,29,True,19,0,True,True,False,False,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,26,568,False,1,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,48,477,True,6,4,True,True,True,False,4,False,True,4,1,2,3,4,AI_GENERATION
19,14,19,False,3,2,True,True,True,False,7,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
23,9,764,True,1,4,True,True,True,True,16,True,True,3,1,1,1,2,AI_GENERATION
19,25,53,True,2,0,True,True,True,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
